plasmid_id,plasmid_name,TGframe,orf_frame,strand,start,stop,length_aa,overlap,has_promoter,has_polyA,dist_promoter,dist_polyA,expressible,is_risk
229799,Bxb1-GA_CAG-EGFP,-,3,-,2631,3239,203,outside_target_gene,TRUE,TRUE,81,1295,FALSE,FALSE
229705,GFP-α-cateninΔβH,1,1,+,613,4044,1144,spanning_target_gene,TRUE,TRUE,44,154,TRUE,FALSE
229705,GFP-α-cateninΔβH,-,1,+,5479,5865,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
229705,GFP-α-cateninΔβH,-,2,+,6122,6571,150,outside_target_gene,TRUE,TRUE,849,5038,FALSE,FALSE
229705,GFP-α-cateninΔβH,-,3,+,5307,6101,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
229705,GFP-α-cateninΔβH,-,1,-,5616,6152,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
229705,GFP-α-cateninΔβH,-,1,-,2061,2672,204,outside_target_gene,TRUE,TRUE,1492,1526,FALSE,FALSE
229705,GFP-α-cateninΔβH,-,1,-,1350,1784,145,outside_target_gene,TRUE,TRUE,781,2414,FALSE,FALSE
229705,GFP-α-cateninΔβH,-,3,-,3025,3651,209,outside_target_gene,TRUE,TRUE,2456,547,FALSE,FALSE
229705,GFP-α-cateninΔβH,-1,3,-,598,1368,257,spanning_target_gene,TRUE,TRUE,29,2830,TRUE,TRUE
229805,mouse Capping Protein Alpha2 EGFP,-,1,+,4339,4725,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
229805,mouse Capping Protein Alpha2 EGFP,1,2,+,1316,2914,533,spanning_target_gene,TRUE,TRUE,44,144,TRUE,FALSE
229805,mouse Capping Protein Alpha2 EGFP,-,2,+,4982,5431,150,outside_target_gene,TRUE,TRUE,849,3195,FALSE,FALSE
229805,mouse Capping Protein Alpha2 EGFP,-,3,+,4167,4961,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
229805,mouse Capping Protein Alpha2 EGFP,-,2,-,4476,5012,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
229697,GFP-α-cateninA+,1,1,+,613,4074,1154,spanning_target_gene,TRUE,TRUE,44,154,TRUE,FALSE
229697,GFP-α-cateninA+,-,1,+,5509,5895,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
229697,GFP-α-cateninA+,-,2,+,6152,6601,150,outside_target_gene,TRUE,TRUE,849,5068,FALSE,FALSE
229697,GFP-α-cateninA+,-,3,+,5337,6131,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
229697,GFP-α-cateninA+,-,1,-,5646,6182,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
229697,GFP-α-cateninA+,-,1,-,2061,2672,204,outside_target_gene,TRUE,TRUE,1492,1556,FALSE,FALSE
229697,GFP-α-cateninA+,-,1,-,1350,1784,145,outside_target_gene,TRUE,TRUE,781,2444,FALSE,FALSE
229697,GFP-α-cateninA+,-,3,-,3025,3651,209,outside_target_gene,TRUE,TRUE,2456,577,FALSE,FALSE
229697,GFP-α-cateninA+,-1,3,-,598,1368,257,spanning_target_gene,TRUE,TRUE,29,2860,TRUE,TRUE
229709,GFP-α-cateninWT,1,1,+,613,4074,1154,spanning_target_gene,TRUE,TRUE,44,154,TRUE,FALSE
229709,GFP-α-cateninWT,-,1,+,5509,5895,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
229709,GFP-α-cateninWT,-,2,+,6152,6601,150,outside_target_gene,TRUE,TRUE,849,5068,FALSE,FALSE
229709,GFP-α-cateninWT,-,3,+,5337,6131,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
229709,GFP-α-cateninWT,-,1,-,5646,6182,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
229709,GFP-α-cateninWT,-,1,-,2061,2672,204,outside_target_gene,TRUE,TRUE,1492,1556,FALSE,FALSE
229709,GFP-α-cateninWT,-,1,-,1350,1784,145,outside_target_gene,TRUE,TRUE,781,2444,FALSE,FALSE
229709,GFP-α-cateninWT,-,3,-,3025,3651,209,outside_target_gene,TRUE,TRUE,2456,577,FALSE,FALSE
229709,GFP-α-cateninWT,-1,3,-,598,1368,257,spanning_target_gene,TRUE,TRUE,29,2860,TRUE,TRUE
229813,pTol2-Ubi-lexA-oMDC-pA-lexO-cFos-nlsGFP-pA (JDW 1382) ,-,2,+,4805,6904,700,outside_target_gene,TRUE,TRUE,4823,28,FALSE,FALSE
229813,pTol2-Ubi-lexA-oMDC-pA-lexO-cFos-nlsGFP-pA (JDW 1382) ,1,3,+,7710,8501,264,spanning_target_gene,TRUE,TRUE,7728,78,TRUE,FALSE
229813,pTol2-Ubi-lexA-oMDC-pA-lexO-cFos-nlsGFP-pA (JDW 1382) ,1,2,-,9302,10021,240,spanning_target_gene,TRUE,TRUE,25,10625,TRUE,FALSE
229813,pTol2-Ubi-lexA-oMDC-pA-lexO-cFos-nlsGFP-pA (JDW 1382) ,-,3,-,12730,13590,287,outside_target_gene,TRUE,TRUE,1082,7056,FALSE,FALSE
229696,GFP-α-cateninV-,1,1,+,613,4074,1154,spanning_target_gene,TRUE,TRUE,44,154,TRUE,FALSE
229696,GFP-α-cateninV-,-,1,+,5509,5895,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
229696,GFP-α-cateninV-,-,2,+,6152,6601,150,outside_target_gene,TRUE,TRUE,849,5068,FALSE,FALSE
229696,GFP-α-cateninV-,-,3,+,5337,6131,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
229696,GFP-α-cateninV-,-,1,-,5646,6182,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
229696,GFP-α-cateninV-,-,1,-,2061,2672,204,outside_target_gene,TRUE,TRUE,1492,1556,FALSE,FALSE
229696,GFP-α-cateninV-,-,1,-,1350,1784,145,outside_target_gene,TRUE,TRUE,781,2444,FALSE,FALSE
229696,GFP-α-cateninV-,-,3,-,3025,3651,209,outside_target_gene,TRUE,TRUE,2456,577,FALSE,FALSE
229696,GFP-α-cateninV-,-1,3,-,598,1368,257,spanning_target_gene,TRUE,TRUE,29,2860,TRUE,TRUE
229811,pTol2-Ubi-lexPR-nls-GFP-pA (JDW 1316),-,1,+,4783,6747,655,outside_target_gene,TRUE,TRUE,4801,126,FALSE,FALSE
229811,pTol2-Ubi-lexPR-nls-GFP-pA (JDW 1316),1,2,+,7499,8458,320,spanning_target_gene,TRUE,TRUE,7517,78,TRUE,FALSE
229811,pTol2-Ubi-lexPR-nls-GFP-pA (JDW 1316),1,1,-,9259,9978,240,spanning_target_gene,TRUE,TRUE,25,10566,TRUE,FALSE
229811,pTol2-Ubi-lexPR-nls-GFP-pA (JDW 1316),-,2,-,12687,13547,287,outside_target_gene,TRUE,TRUE,1082,6997,FALSE,FALSE
229811,pTol2-Ubi-lexPR-nls-GFP-pA (JDW 1316),-,2,-,7230,7538,103,outside_target_gene,TRUE,TRUE,7248,998,FALSE,FALSE
229710,pLViN-E-cadherin-GFP,1,1,+,2833,6228,1132,spanning_target_gene,TRUE,TRUE,124,2257,TRUE,FALSE
229710,pLViN-E-cadherin-GFP,-,1,+,7045,7431,129,outside_target_gene,TRUE,TRUE,4336,1054,FALSE,FALSE
229710,pLViN-E-cadherin-GFP,-,2,+,1181,2032,284,outside_target_gene,TRUE,TRUE,546,6453,FALSE,FALSE
229710,pLViN-E-cadherin-GFP,-,2,+,7781,8308,176,outside_target_gene,TRUE,TRUE,5072,177,FALSE,FALSE
229710,pLViN-E-cadherin-GFP,-,3,+,6873,7667,265,outside_target_gene,TRUE,TRUE,4164,818,FALSE,FALSE
229710,pLViN-E-cadherin-GFP,-,1,-,3978,4286,103,outside_target_gene,TRUE,TRUE,1269,4199,FALSE,FALSE
229710,pLViN-E-cadherin-GFP,-,3,-,10408,11268,287,outside_target_gene,TRUE,TRUE,1082,152,FALSE,FALSE
229710,pLViN-E-cadherin-GFP,-,3,-,1015,1476,154,outside_target_gene,TRUE,TRUE,380,7009,FALSE,FALSE
229852,Kif3A-EGFP-SNAP,-,1,+,598,1458,287,outside_target_gene,TRUE,TRUE,0,4605,FALSE,FALSE
229852,Kif3A-EGFP-SNAP,1,1,+,3424,6000,859,spanning_target_gene,TRUE,TRUE,61,63,TRUE,FALSE
229852,Kif3A-EGFP-SNAP,-,2,+,2867,3235,123,outside_target_gene,TRUE,TRUE,2269,2828,FALSE,FALSE
229852,Kif3A-EGFP-SNAP,-1,3,-,4552,5949,466,spanning_target_gene,TRUE,TRUE,1189,114,TRUE,TRUE
229814,pTol2-Ubi-lsl-EGFP-nls-mCherry-hsp70-zCreI-mTagBFP2 (JDW 1235),1,1,+,4834,5553,240,spanning_target_gene,TRUE,TRUE,4189,122,TRUE,FALSE
229814,pTol2-Ubi-lsl-EGFP-nls-mCherry-hsp70-zCreI-mTagBFP2 (JDW 1235),-,1,+,6145,6882,246,outside_target_gene,TRUE,TRUE,5500,27,FALSE,FALSE
229814,pTol2-Ubi-lsl-EGFP-nls-mCherry-hsp70-zCreI-mTagBFP2 (JDW 1235),-,1,+,9448,9840,131,outside_target_gene,TRUE,TRUE,8803,10012,FALSE,FALSE
229814,pTol2-Ubi-lsl-EGFP-nls-mCherry-hsp70-zCreI-mTagBFP2 (JDW 1235),-,3,+,8169,9533,455,outside_target_gene,TRUE,TRUE,7524,10319,FALSE,FALSE
229814,pTol2-Ubi-lsl-EGFP-nls-mCherry-hsp70-zCreI-mTagBFP2 (JDW 1235),-,1,-,7298,7621,108,outside_target_gene,TRUE,TRUE,6653,154,FALSE,FALSE
229814,pTol2-Ubi-lsl-EGFP-nls-mCherry-hsp70-zCreI-mTagBFP2 (JDW 1235),-,2,-,13189,14049,287,outside_target_gene,TRUE,TRUE,1082,5803,FALSE,FALSE
229814,pTol2-Ubi-lsl-EGFP-nls-mCherry-hsp70-zCreI-mTagBFP2 (JDW 1235),-,2,-,9604,9903,100,outside_target_gene,TRUE,TRUE,8959,9949,FALSE,FALSE
229814,pTol2-Ubi-lsl-EGFP-nls-mCherry-hsp70-zCreI-mTagBFP2 (JDW 1235),-,3,-,7929,9449,507,outside_target_gene,TRUE,TRUE,7284,10403,FALSE,FALSE
229838,pTol2-Ubi-LexA-oMDC-pA-LexOp-nlsGFP-pA (JDW 1381),-,2,+,4805,6904,700,outside_target_gene,TRUE,TRUE,4823,130,FALSE,FALSE
229838,pTol2-Ubi-LexA-oMDC-pA-LexOp-nlsGFP-pA (JDW 1381),1,3,+,7851,8642,264,spanning_target_gene,TRUE,TRUE,78,78,TRUE,FALSE
229838,pTol2-Ubi-LexA-oMDC-pA-LexOp-nlsGFP-pA (JDW 1381),1,2,-,9443,10162,240,spanning_target_gene,TRUE,TRUE,25,10727,TRUE,FALSE
229838,pTol2-Ubi-LexA-oMDC-pA-LexOp-nlsGFP-pA (JDW 1381),-,2,-,7391,7699,103,outside_target_gene,TRUE,TRUE,7409,1021,FALSE,FALSE
229838,pTol2-Ubi-LexA-oMDC-pA-LexOp-nlsGFP-pA (JDW 1381),-,3,-,12871,13731,287,outside_target_gene,TRUE,TRUE,1082,7158,FALSE,FALSE
229816,pTol2-Ubi-lsl-EGFP-nls-mCherry:fli1aep-CreI-zf1-BFP (JDW 1236),1,1,+,4834,5553,240,spanning_target_gene,TRUE,TRUE,4189,122,TRUE,FALSE
229816,pTol2-Ubi-lsl-EGFP-nls-mCherry:fli1aep-CreI-zf1-BFP (JDW 1236),-,1,+,6145,6882,246,outside_target_gene,TRUE,TRUE,5500,27,FALSE,FALSE
229816,pTol2-Ubi-lsl-EGFP-nls-mCherry:fli1aep-CreI-zf1-BFP (JDW 1236),-,1,+,9448,9840,131,outside_target_gene,TRUE,TRUE,8803,10478,FALSE,FALSE
229816,pTol2-Ubi-lsl-EGFP-nls-mCherry:fli1aep-CreI-zf1-BFP (JDW 1236),-,2,+,9782,10210,143,outside_target_gene,TRUE,TRUE,9137,10108,FALSE,FALSE
229816,pTol2-Ubi-lsl-EGFP-nls-mCherry:fli1aep-CreI-zf1-BFP (JDW 1236),-,3,+,8169,9533,455,outside_target_gene,TRUE,TRUE,7524,10785,FALSE,FALSE
229816,pTol2-Ubi-lsl-EGFP-nls-mCherry:fli1aep-CreI-zf1-BFP (JDW 1236),-,1,-,9604,10107,168,outside_target_gene,TRUE,TRUE,8959,10211,FALSE,FALSE
229816,pTol2-Ubi-lsl-EGFP-nls-mCherry:fli1aep-CreI-zf1-BFP (JDW 1236),-,2,-,7929,9449,507,outside_target_gene,TRUE,TRUE,7284,10869,FALSE,FALSE
229816,pTol2-Ubi-lsl-EGFP-nls-mCherry:fli1aep-CreI-zf1-BFP (JDW 1236),-,3,-,13655,14515,287,outside_target_gene,TRUE,TRUE,1082,5803,FALSE,FALSE
229816,pTol2-Ubi-lsl-EGFP-nls-mCherry:fli1aep-CreI-zf1-BFP (JDW 1236),-,3,-,7298,7621,108,outside_target_gene,TRUE,TRUE,6653,154,FALSE,FALSE
23010,pMX240,1,1,+,613,3090,826,spanning_target_gene,TRUE,TRUE,44,117,TRUE,FALSE
23010,pMX240,-,1,+,5131,5580,150,outside_target_gene,TRUE,TRUE,849,4047,FALSE,FALSE
23010,pMX240,-,2,+,4316,5110,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
23010,pMX240,-,3,+,4488,4874,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
23010,pMX240,-,1,-,1678,2196,173,outside_target_gene,TRUE,TRUE,1109,1011,FALSE,FALSE
23010,pMX240,-,2,-,1350,1703,118,outside_target_gene,TRUE,TRUE,781,1504,FALSE,FALSE
23010,pMX240,-,3,-,4625,5161,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
23009,pGFPCPB1,1,1,+,613,1872,420,spanning_target_gene,TRUE,TRUE,44,120,TRUE,FALSE
23009,pGFPCPB1,-,1,+,3916,4365,150,outside_target_gene,TRUE,TRUE,849,2832,FALSE,FALSE
23009,pGFPCPB1,-,2,+,3101,3895,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
23009,pGFPCPB1,-,3,+,3273,3659,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
23009,pGFPCPB1,-,2,-,1350,1703,118,outside_target_gene,TRUE,TRUE,781,289,FALSE,FALSE
23009,pGFPCPB1,-,3,-,3410,3946,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
23001,pEGFPC1-6XHis-FLKSRP,1,1,+,553,3462,970,spanning_target_gene,TRUE,TRUE,44,441,TRUE,FALSE
23001,pEGFPC1-6XHis-FLKSRP,-,1,+,5827,6276,150,outside_target_gene,TRUE,TRUE,849,4803,FALSE,FALSE
23001,pEGFPC1-6XHis-FLKSRP,-,2,+,2924,3493,190,outside_target_gene,TRUE,TRUE,2415,410,FALSE,FALSE
23001,pEGFPC1-6XHis-FLKSRP,-,2,+,5012,5806,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
23001,pEGFPC1-6XHis-FLKSRP,-,3,+,3459,3791,111,outside_target_gene,TRUE,TRUE,2950,112,FALSE,FALSE
23001,pEGFPC1-6XHis-FLKSRP,-,3,+,5184,5570,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
23001,pEGFPC1-6XHis-FLKSRP,-,1,-,2131,2439,103,outside_target_gene,TRUE,TRUE,1622,1464,FALSE,FALSE
23001,pEGFPC1-6XHis-FLKSRP,-1,1,-,538,1308,257,spanning_target_gene,TRUE,TRUE,29,2595,TRUE,TRUE
23001,pEGFPC1-6XHis-FLKSRP,-,2,-,3456,3803,116,outside_target_gene,TRUE,TRUE,2947,100,FALSE,FALSE
23001,pEGFPC1-6XHis-FLKSRP,-,2,-,1722,2093,124,outside_target_gene,TRUE,TRUE,1213,1810,FALSE,FALSE
23001,pEGFPC1-6XHis-FLKSRP,-,3,-,5321,5857,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
23001,pEGFPC1-6XHis-FLKSRP,-,3,-,3182,3487,102,outside_target_gene,TRUE,TRUE,2673,416,FALSE,FALSE
229851,Kif1A-EGFP-SNAP,-,1,+,598,1458,287,outside_target_gene,TRUE,TRUE,0,4632,FALSE,FALSE
229851,Kif1A-EGFP-SNAP,1,1,+,3424,6027,868,spanning_target_gene,TRUE,TRUE,61,63,TRUE,FALSE
229851,Kif1A-EGFP-SNAP,-,2,+,2867,3235,123,outside_target_gene,TRUE,TRUE,2269,2855,FALSE,FALSE
229851,Kif1A-EGFP-SNAP,-1,3,-,4579,5976,466,spanning_target_gene,TRUE,TRUE,1216,114,TRUE,TRUE
23017,pMX241,1,1,+,613,3090,826,spanning_target_gene,TRUE,TRUE,44,117,TRUE,FALSE
23017,pMX241,-,1,+,5131,5580,150,outside_target_gene,TRUE,TRUE,849,4047,FALSE,FALSE
23017,pMX241,-,2,+,4316,5110,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
23017,pMX241,-,3,+,4488,4874,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
23017,pMX241,-,1,-,1678,2196,173,outside_target_gene,TRUE,TRUE,1109,1011,FALSE,FALSE
23017,pMX241,-,2,-,1350,1703,118,outside_target_gene,TRUE,TRUE,781,1504,FALSE,FALSE
23017,pMX241,-,3,-,4625,5161,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
230928,pAAVone-AAV9-CMV-eGFP,-,1,+,14098,14892,265,outside_target_gene,TRUE,TRUE,0,3091,FALSE,FALSE
230928,pAAVone-AAV9-CMV-eGFP,1,2,+,824,1543,240,spanning_target_gene,TRUE,TRUE,112,644,TRUE,FALSE
230928,pAAVone-AAV9-CMV-eGFP,-,2,+,1658,2269,204,outside_target_gene,TRUE,TRUE,946,15714,FALSE,FALSE
230928,pAAVone-AAV9-CMV-eGFP,-,2,+,14270,14656,129,outside_target_gene,TRUE,TRUE,172,3327,FALSE,FALSE
230928,pAAVone-AAV9-CMV-eGFP,-,3,+,1671,2204,178,outside_target_gene,TRUE,TRUE,959,15779,FALSE,FALSE
230928,pAAVone-AAV9-CMV-eGFP,-,3,+,9453,9776,108,outside_target_gene,TRUE,TRUE,8741,8207,FALSE,FALSE
230928,pAAVone-AAV9-CMV-eGFP,-,3,+,11658,13247,530,outside_target_gene,TRUE,TRUE,10946,4736,FALSE,FALSE
230928,pAAVone-AAV9-CMV-eGFP,-,1,-,12363,13181,273,outside_target_gene,TRUE,TRUE,11651,4802,FALSE,FALSE
230928,pAAVone-AAV9-CMV-eGFP,-,1,-,11976,12338,121,outside_target_gene,TRUE,TRUE,11264,5645,FALSE,FALSE
230928,pAAVone-AAV9-CMV-eGFP,-,1,-,3903,6113,737,outside_target_gene,TRUE,TRUE,3191,11870,FALSE,FALSE
230928,pAAVone-AAV9-CMV-eGFP,-,2,-,10808,12385,526,outside_target_gene,TRUE,TRUE,10096,5598,FALSE,FALSE
230928,pAAVone-AAV9-CMV-eGFP,-,2,-,8690,9574,295,outside_target_gene,TRUE,TRUE,7978,8409,FALSE,FALSE
230928,pAAVone-AAV9-CMV-eGFP,-,2,-,4994,5458,155,outside_target_gene,TRUE,TRUE,4282,12525,FALSE,FALSE
230928,pAAVone-AAV9-CMV-eGFP,-,3,-,10042,10419,126,outside_target_gene,TRUE,TRUE,9330,7564,FALSE,FALSE
230928,pAAVone-AAV9-CMV-eGFP,-,3,-,6130,7995,622,outside_target_gene,TRUE,TRUE,5418,9988,FALSE,FALSE
230928,pAAVone-AAV9-CMV-eGFP,-,3,-,3142,3507,122,outside_target_gene,TRUE,TRUE,2430,14476,FALSE,FALSE
230930,pAAVone-AAV2-CMV-eGFP,-,1,+,14092,14886,265,outside_target_gene,TRUE,TRUE,0,3091,FALSE,FALSE
230930,pAAVone-AAV2-CMV-eGFP,1,2,+,824,1543,240,spanning_target_gene,TRUE,TRUE,112,644,TRUE,FALSE
230930,pAAVone-AAV2-CMV-eGFP,-,2,+,1658,2269,204,outside_target_gene,TRUE,TRUE,946,15708,FALSE,FALSE
230930,pAAVone-AAV2-CMV-eGFP,-,2,+,14264,14650,129,outside_target_gene,TRUE,TRUE,172,3327,FALSE,FALSE
230930,pAAVone-AAV2-CMV-eGFP,-,3,+,1671,2204,178,outside_target_gene,TRUE,TRUE,959,15773,FALSE,FALSE
230930,pAAVone-AAV2-CMV-eGFP,-,3,+,9447,9770,108,outside_target_gene,TRUE,TRUE,8735,8207,FALSE,FALSE
230930,pAAVone-AAV2-CMV-eGFP,-,3,+,11652,13241,530,outside_target_gene,TRUE,TRUE,10940,4736,FALSE,FALSE
230930,pAAVone-AAV2-CMV-eGFP,-,1,-,12357,13175,273,outside_target_gene,TRUE,TRUE,11645,4802,FALSE,FALSE
230930,pAAVone-AAV2-CMV-eGFP,-,1,-,11970,12332,121,outside_target_gene,TRUE,TRUE,11258,5645,FALSE,FALSE
230930,pAAVone-AAV2-CMV-eGFP,-,1,-,3900,6107,736,outside_target_gene,TRUE,TRUE,3188,11870,FALSE,FALSE
230930,pAAVone-AAV2-CMV-eGFP,-,2,-,10802,12379,526,outside_target_gene,TRUE,TRUE,10090,5598,FALSE,FALSE
230930,pAAVone-AAV2-CMV-eGFP,-,2,-,8684,9568,295,outside_target_gene,TRUE,TRUE,7972,8409,FALSE,FALSE
230930,pAAVone-AAV2-CMV-eGFP,-,2,-,3914,4381,156,outside_target_gene,TRUE,TRUE,3202,13596,FALSE,FALSE
230930,pAAVone-AAV2-CMV-eGFP,-,3,-,10036,10413,126,outside_target_gene,TRUE,TRUE,9324,7564,FALSE,FALSE
230930,pAAVone-AAV2-CMV-eGFP,-,3,-,6124,7989,622,outside_target_gene,TRUE,TRUE,5412,9988,FALSE,FALSE
230930,pAAVone-AAV2-CMV-eGFP,-,3,-,3142,3507,122,outside_target_gene,TRUE,TRUE,2430,14470,FALSE,FALSE
230929,pAAVone-AAV-PHP.eB-CMV-eGFP,-,1,+,14119,14913,265,outside_target_gene,TRUE,TRUE,0,3091,FALSE,FALSE
230929,pAAVone-AAV-PHP.eB-CMV-eGFP,1,2,+,824,1543,240,spanning_target_gene,TRUE,TRUE,112,644,TRUE,FALSE
230929,pAAVone-AAV-PHP.eB-CMV-eGFP,-,2,+,1658,2269,204,outside_target_gene,TRUE,TRUE,946,15735,FALSE,FALSE
230929,pAAVone-AAV-PHP.eB-CMV-eGFP,-,2,+,14291,14677,129,outside_target_gene,TRUE,TRUE,172,3327,FALSE,FALSE
230929,pAAVone-AAV-PHP.eB-CMV-eGFP,-,3,+,1671,2204,178,outside_target_gene,TRUE,TRUE,959,15800,FALSE,FALSE
230929,pAAVone-AAV-PHP.eB-CMV-eGFP,-,3,+,9474,9797,108,outside_target_gene,TRUE,TRUE,8762,8207,FALSE,FALSE
230929,pAAVone-AAV-PHP.eB-CMV-eGFP,-,3,+,11679,13268,530,outside_target_gene,TRUE,TRUE,10967,4736,FALSE,FALSE
230929,pAAVone-AAV-PHP.eB-CMV-eGFP,-,1,-,12384,13202,273,outside_target_gene,TRUE,TRUE,11672,4802,FALSE,FALSE
230929,pAAVone-AAV-PHP.eB-CMV-eGFP,-,1,-,11997,12359,121,outside_target_gene,TRUE,TRUE,11285,5645,FALSE,FALSE
230929,pAAVone-AAV-PHP.eB-CMV-eGFP,-,1,-,3903,6134,744,outside_target_gene,TRUE,TRUE,3191,11870,FALSE,FALSE
230929,pAAVone-AAV-PHP.eB-CMV-eGFP,-,2,-,10829,12406,526,outside_target_gene,TRUE,TRUE,10117,5598,FALSE,FALSE
230929,pAAVone-AAV-PHP.eB-CMV-eGFP,-,2,-,8711,9595,295,outside_target_gene,TRUE,TRUE,7999,8409,FALSE,FALSE
230929,pAAVone-AAV-PHP.eB-CMV-eGFP,-,2,-,5015,5479,155,outside_target_gene,TRUE,TRUE,4303,12525,FALSE,FALSE
230929,pAAVone-AAV-PHP.eB-CMV-eGFP,-,3,-,10063,10440,126,outside_target_gene,TRUE,TRUE,9351,7564,FALSE,FALSE
230929,pAAVone-AAV-PHP.eB-CMV-eGFP,-,3,-,6151,8016,622,outside_target_gene,TRUE,TRUE,5439,9988,FALSE,FALSE
230929,pAAVone-AAV-PHP.eB-CMV-eGFP,-,3,-,3142,3507,122,outside_target_gene,TRUE,TRUE,2430,14497,FALSE,FALSE
230932,pAAVtri-CMV-eGFP,-,1,+,3646,4032,129,outside_target_gene,TRUE,TRUE,172,3327,FALSE,FALSE
230932,pAAVtri-CMV-eGFP,1,2,+,824,1543,240,spanning_target_gene,TRUE,TRUE,112,644,TRUE,FALSE
230932,pAAVtri-CMV-eGFP,-,2,+,1658,2269,204,outside_target_gene,TRUE,TRUE,946,5090,FALSE,FALSE
230932,pAAVtri-CMV-eGFP,-,3,+,1671,2204,178,outside_target_gene,TRUE,TRUE,959,5155,FALSE,FALSE
230932,pAAVtri-CMV-eGFP,-,3,+,3474,4268,265,outside_target_gene,TRUE,TRUE,0,3091,FALSE,FALSE
230986,MLF2-GFP-3xFLAG,-,1,+,3583,4377,265,outside_target_gene,TRUE,TRUE,66,173,FALSE,FALSE
230986,MLF2-GFP-3xFLAG,1,2,+,890,2395,502,spanning_target_gene,TRUE,TRUE,82,79,TRUE,FALSE
230986,MLF2-GFP-3xFLAG,-,2,+,3755,4141,129,outside_target_gene,TRUE,TRUE,238,409,FALSE,FALSE
230986,MLF2-GFP-3xFLAG,2,3,+,1233,1655,141,partial_target_gene,TRUE,TRUE,425,819,TRUE,TRUE
230986,MLF2-GFP-3xFLAG,-,2,-,5882,6742,287,outside_target_gene,TRUE,TRUE,1082,2684,FALSE,FALSE
230986,MLF2-GFP-3xFLAG,-,3,-,3892,4428,179,outside_target_gene,TRUE,TRUE,375,122,FALSE,FALSE
231345,pAAV.CAG-NLS-EGFP-WPRE-SV40pA-T7-T3-BC(p1-14),-,1,+,1051,1398,116,outside_target_gene,TRUE,TRUE,2136,1880,FALSE,FALSE
231345,pAAV.CAG-NLS-EGFP-WPRE-SV40pA-T7-T3-BC(p1-14),-,1,+,2779,3300,174,outside_target_gene,TRUE,TRUE,1358,27,FALSE,FALSE
231345,pAAV.CAG-NLS-EGFP-WPRE-SV40pA-T7-T3-BC(p1-14),1,2,+,1892,2668,259,spanning_target_gene,TRUE,TRUE,471,610,TRUE,FALSE
231345,pAAV.CAG-NLS-EGFP-WPRE-SV40pA-T7-T3-BC(p1-14),-,2,+,4334,5194,287,outside_target_gene,TRUE,TRUE,0,3503,FALSE,FALSE
231345,pAAV.CAG-NLS-EGFP-WPRE-SV40pA-T7-T3-BC(p1-14),-,3,+,2766,3287,174,outside_target_gene,TRUE,TRUE,1345,0,FALSE,FALSE
231345,pAAV.CAG-NLS-EGFP-WPRE-SV40pA-T7-T3-BC(p1-14),-,1,-,1365,1805,147,outside_target_gene,TRUE,TRUE,2450,1473,FALSE,FALSE
230931,pAAVdual-CMV-eGFP,-,1,+,9721,10107,129,outside_target_gene,TRUE,TRUE,172,1302,FALSE,FALSE
230931,pAAVdual-CMV-eGFP,-,2,+,4904,5227,108,outside_target_gene,TRUE,TRUE,2582,6182,FALSE,FALSE
230931,pAAVdual-CMV-eGFP,-,2,+,7109,8698,530,outside_target_gene,TRUE,TRUE,4787,2711,FALSE,FALSE
230931,pAAVdual-CMV-eGFP,-,3,+,9549,10343,265,outside_target_gene,TRUE,TRUE,0,1066,FALSE,FALSE
230931,pAAVdual-CMV-eGFP,-,1,-,11225,332,116,outside_target_gene,TRUE,TRUE,1676,11077,FALSE,FALSE
230931,pAAVdual-CMV-eGFP,-,1,-,7814,8632,273,outside_target_gene,TRUE,TRUE,5492,2777,FALSE,FALSE
